,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
156,78.0,208.0,5.0,71.0,27.0,0.0,0.0,100.0,7.0,8.0,28.0,2.0,27.0,0.0,0.0,6.0,1.0,2.0,0.0,40.0,0.0
157,80.0,171.0,2.0,53.0,20.0,0.0,0.0,89.0,6.0,6.0,22.0,1.0,17.0,3.0,3.0,46.0,2.0,1.0,0.0,67.0,0.0
158,70.0,187.0,2.0,66.0,39.0,0.0,0.0,100.0,7.0,8.0,39.0,4.0,22.0,2.0,2.0,88.0,5.0,1.0,6.0,100.0,0.0
159,67.0,179.0,15.0,66.0,12.0,0.0,0.0,93.0,4.0,6.0,13.0,0.0,33.0,2.0,2.0,45.0,1.0,2.0,1.0,60.0,1.0
160,64.0,175.0,3.0,107.0,30.0,0.0,0.0,97.0,6.0,6.0,34.0,5.0,53.0,2.0,2.0,29.0,2.0,7.0,2.0,89.0,1.0
161,82.0,165.0,5.0,78.0,21.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,30.0,1.0,1.0,23.0,4.0,2.0,1.0,91.0,1.0
162,66.0,88.0,8.0,42.0,10.0,0.0,0.0,87.0,4.0,6.0,10.0,1.0,20.0,0.0,0.0,76.0,1.0,2.0,0.0,89.0,1.0
163,83.0,162.0,6.0,76.0,17.0,0.0,0.0,100.0,7.0,8.0,19.0,1.0,17.0,2.0,1.0,0.0,0.0,2.0,0.0,60.0,1.0
164,60.0,138.0,8.0,56.0,8.0,0.0,0.0,83.0,4.0,6.0,8.0,2.0,42.0,1.0,1.0,22.0,3.0,3.0,0.0,100.0,1.0
165,86.0,151.0,12.0,54.0,21.0,0.0,0.0,100.0,7.0,8.0,22.0,0.0,24.0,0.0,0.0,14.0,2.0,2.0,0.0,44.0,0.0
166,73.0,140.0,7.0,93.0,24.0,0.0,0.0,75.0,4.0,6.0,26.0,1.0,24.0,1.0,1.0,3.0,3.0,2.0,0.0,67.0,0.0
167,91.0,168.0,13.0,70.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,0.0,31.0,1.0,1.0,0.0,0.0,2.0,0.0,50.0,0.0
168,66.0,199.0,26.0,98.0,42.0,1.0,1.0,92.0,6.0,6.0,42.0,0.0,20.0,0.0,0.0,83.0,11.0,5.0,7.0,50.0,1.0
169,67.0,176.0,17.0,87.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,0.0,29.0,0.0,0.0,33.0,2.0,1.0,2.0,60.0,0.0
170,72.0,133.0,7.0,63.0,12.0,1.0,1.0,88.0,6.0,6.0,13.0,1.0,24.0,2.0,2.0,5.0,1.0,2.0,0.0,67.0,1.0
171,81.0,163.0,36.0,74.0,18.0,0.0,0.0,100.0,7.0,8.0,16.0,0.0,13.0,0.0,0.0,36.0,9.0,1.0,1.0,88.0,0.0
172,74.0,132.0,4.0,77.0,4.0,1.0,1.0,67.0,4.0,6.0,6.0,3.0,25.0,1.0,1.0,0.0,1.0,2.0,1.0,50.0,0.0
173,86.0,164.0,6.0,77.0,19.0,0.0,0.0,100.0,7.0,8.0,21.0,3.0,22.0,0.0,0.0,3.0,2.0,2.0,0.0,40.0,1.0
174,73.0,212.0,2.0,100.0,18.0,0.0,0.0,100.0,7.0,8.0,21.0,2.0,14.0,0.0,0.0,51.0,4.0,2.0,2.0,50.0,0.0
175,79.0,141.0,2.0,50.0,21.0,0.0,0.0,100.0,7.0,8.0,23.0,3.0,57.0,1.0,1.0,13.0,2.0,4.0,0.0,67.0,0.0
176,79.0,163.0,10.0,80.0,12.0,0.0,0.0,100.0,7.0,8.0,13.0,2.0,23.0,2.0,2.0,8.0,2.0,2.0,0.0,50.0,1.0
177,84.0,173.0,4.0,81.0,19.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,43.0,1.0,1.0,17.0,3.0,2.0,0.0,78.0,1.0
178,75.0,158.0,2.0,70.0,28.0,0.0,0.0,94.0,6.0,6.0,30.0,4.0,40.0,3.0,2.0,51.0,4.0,5.0,1.0,75.0,1.0
179,85.0,306.0,7.0,101.0,27.0,0.0,0.0,94.0,6.0,6.0,28.0,1.0,33.0,1.0,1.0,21.0,4.0,3.0,1.0,47.0,1.0
180,77.0,233.0,6.0,84.0,13.0,1.0,0.0,100.0,7.0,8.0,40.0,2.0,21.0,0.0,0.0,23.0,2.0,1.0,0.0,67.0,0.0
181,85.0,143.0,27.0,80.0,32.0,0.0,0.0,100.0,7.0,8.0,33.0,0.0,46.0,0.0,0.0,2.0,2.0,3.0,0.0,33.0,1.0
182,88.0,148.0,3.0,84.0,5.0,0.0,0.0,96.0,6.0,6.0,9.0,2.0,32.0,0.0,0.0,4.0,3.0,1.0,0.0,57.0,1.0
183,75.0,129.0,1.0,50.0,46.0,0.0,0.0,98.0,6.0,6.0,45.0,1.0,42.0,0.0,0.0,18.0,6.0,3.0,1.0,53.0,1.0
184,69.0,117.0,1.0,73.0,12.0,1.0,1.0,87.0,6.0,3.0,17.0,2.0,39.0,0.0,0.0,50.0,2.0,3.0,1.0,50.0,0.0
185,88.0,178.0,9.0,77.0,18.0,0.0,0.0,100.0,7.0,8.0,19.0,3.0,36.0,2.0,2.0,2.0,4.0,2.0,0.0,83.0,0.0
186,55.0,161.0,19.0,73.0,9.0,0.0,0.0,43.0,4.0,5.0,10.0,0.0,60.0,1.0,1.0,21.0,4.0,3.0,0.0,71.0,1.0
187,64.0,154.0,2.0,65.0,21.0,0.0,0.0,97.0,4.0,6.0,21.0,4.0,21.0,1.0,1.0,58.0,6.0,1.0,2.0,46.0,0.0
188,74.0,187.0,2.0,81.0,33.0,2.0,1.0,100.0,6.0,8.0,51.0,6.0,57.0,1.0,1.0,50.0,4.0,4.0,0.0,100.0,0.0
189,66.0,202.0,2.0,67.0,22.0,2.0,2.0,95.0,5.0,6.0,23.0,4.0,32.0,2.0,2.0,45.0,3.0,5.0,1.0,73.0,1.0
190,73.0,178.0,2.0,79.0,19.0,1.0,1.0,91.0,6.0,6.0,19.0,6.0,42.0,1.0,1.0,16.0,4.0,4.0,0.0,44.0,1.0
191,84.0,169.0,1.0,76.0,12.0,0.0,0.0,100.0,7.0,8.0,3.0,1.0,32.0,0.0,0.0,6.0,2.0,3.0,0.0,57.0,0.0
192,77.0,190.0,2.0,62.0,39.0,0.0,0.0,100.0,7.0,8.0,40.0,3.0,56.0,0.0,0.0,4.0,5.0,4.0,1.0,58.0,0.0
193,82.0,178.0,4.0,97.0,22.0,0.0,0.0,100.0,7.0,8.0,23.0,2.0,33.0,1.0,1.0,19.0,2.0,2.0,0.0,50.0,1.0
194,65.0,112.0,4.0,59.0,10.0,2.0,2.0,69.0,4.0,6.0,10.0,1.0,42.0,1.0,1.0,17.0,4.0,2.0,0.0,100.0,0.0
195,72.0,44.0,2.0,22.0,3.0,0.0,0.0,100.0,7.0,8.0,2.0,2.0,16.0,0.0,0.0,17.0,2.0,1.0,0.0,40.0,1.0
196,68.0,140.0,8.0,80.0,26.0,0.0,0.0,100.0,7.0,8.0,28.0,1.0,50.0,1.0,1.0,51.0,4.0,4.0,3.0,75.0,0.0
197,76.0,194.0,6.0,74.0,24.0,0.0,0.0,100.0,7.0,8.0,29.0,3.0,31.0,0.0,0.0,9.0,1.0,4.0,1.0,43.0,1.0
198,78.0,194.0,1.0,97.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,2.0,33.0,6.0,6.0,11.0,2.0,2.0,1.0,60.0,1.0
199,90.0,191.0,13.0,110.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,0.0,14.0,0.0,0.0,9.0,1.0,1.0,0.0,29.0,1.0
200,63.0,434.0,18.0,107.0,23.0,2.0,2.0,89.0,6.0,5.0,29.0,0.0,50.0,0.0,0.0,28.0,3.0,2.0,1.0,33.0,0.0
201,66.0,140.0,6.0,54.0,31.0,0.0,0.0,87.0,6.0,6.0,33.0,3.0,21.0,3.0,3.0,0.0,7.0,4.0,3.0,50.0,0.0
202,83.0,203.0,8.0,59.0,28.0,0.0,0.0,100.0,7.0,8.0,28.0,2.0,38.0,0.0,0.0,7.0,5.0,3.0,0.0,64.0,1.0
203,60.0,159.0,7.0,65.0,19.0,1.0,1.0,74.0,4.0,6.0,19.0,2.0,19.0,1.0,1.0,50.0,1.0,1.0,0.0,50.0,1.0
204,81.0,168.0,24.0,77.0,19.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,21.0,0.0,0.0,17.0,4.0,2.0,0.0,67.0,1.0
205,90.0,199.0,9.0,72.0,19.0,0.0,0.0,100.0,7.0,8.0,19.0,1.0,19.0,6.0,6.0,0.0,1.0,1.0,1.0,50.0,1.0
206,81.0,187.0,3.0,73.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,4.0,39.0,1.0,1.0,1.0,3.0,4.0,1.0,29.0,1.0
207,91.0,150.0,7.0,62.0,8.0,0.0,0.0,100.0,7.0,8.0,10.0,1.0,21.0,0.0,0.0,24.0,4.0,2.0,1.0,67.0,0.0
208,81.0,187.0,7.0,82.0,19.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,27.0,0.0,0.0,2.0,3.0,2.0,1.0,67.0,1.0
209,72.0,81.0,6.0,44.0,27.0,0.0,0.0,100.0,7.0,8.0,29.0,1.0,25.0,1.0,1.0,36.0,3.0,2.0,2.0,44.0,0.0
210,82.0,187.0,35.0,87.0,24.0,1.0,1.0,100.0,7.0,8.0,24.0,0.0,33.0,0.0,0.0,32.0,3.0,3.0,0.0,50.0,1.0
211,60.0,187.0,6.0,86.0,19.0,0.0,0.0,97.0,6.0,6.0,19.0,1.0,19.0,0.0,0.0,0.0,3.0,2.0,1.0,75.0,1.0
212,84.0,438.0,5.0,138.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,1.0,57.0,2.0,2.0,13.0,2.0,3.0,0.0,75.0,0.0
213,75.0,158.0,4.0,67.0,12.0,0.0,0.0,100.0,7.0,8.0,13.0,2.0,50.0,2.0,2.0,40.0,2.0,1.0,1.0,100.0,1.0
214,75.0,190.0,7.0,93.0,26.0,1.0,0.0,96.0,5.0,5.0,26.0,3.0,57.0,1.0,1.0,59.0,3.0,1.0,1.0,75.0,1.0
215,91.0,214.0,8.0,84.0,20.0,0.0,0.0,100.0,7.0,8.0,21.0,2.0,43.0,0.0,0.0,9.0,3.0,4.0,0.0,80.0,0.0
216,77.0,393.0,18.0,113.0,5.0,0.0,0.0,100.0,7.0,8.0,5.0,0.0,33.0,1.0,1.0,26.0,3.0,2.0,1.0,80.0,1.0
217,82.0,187.0,12.0,79.0,19.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,57.0,0.0,0.0,12.0,3.0,3.0,0.0,67.0,0.0
218,67.0,132.0,1.0,63.0,18.0,0.0,0.0,100.0,7.0,8.0,21.0,2.0,33.0,1.0,1.0,18.0,2.0,1.0,1.0,50.0,0.0
219,59.0,164.0,2.0,60.0,37.0,0.0,0.0,97.0,4.0,6.0,56.0,10.0,63.0,3.0,3.0,42.0,2.0,2.0,2.0,67.0,1.0
220,65.0,165.0,5.0,70.0,21.0,0.0,0.0,91.0,4.0,6.0,22.0,2.0,32.0,3.0,3.0,7.0,5.0,5.0,0.0,73.0,1.0
221,71.0,169.0,3.0,81.0,9.0,0.0,0.0,82.0,4.0,6.0,11.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,60.0,1.0
222,62.0,212.0,1.0,63.0,20.0,1.0,0.0,93.0,6.0,5.0,24.0,2.0,11.0,1.0,1.0,77.0,10.0,1.0,5.0,67.0,1.0
223,59.0,188.0,6.0,76.0,16.0,1.0,1.0,92.0,4.0,2.0,21.0,2.0,14.0,2.0,2.0,52.0,7.0,2.0,1.0,79.0,0.0
224,89.0,447.0,1.0,96.0,25.0,0.0,0.0,100.0,7.0,8.0,26.0,1.0,23.0,3.0,3.0,11.0,2.0,2.0,0.0,44.0,1.0
225,71.0,187.0,27.0,115.0,12.0,0.0,0.0,100.0,7.0,8.0,13.0,0.0,43.0,4.0,4.0,13.0,3.0,2.0,0.0,50.0,1.0
226,80.0,178.0,25.0,69.0,4.0,0.0,0.0,100.0,7.0,8.0,5.0,0.0,31.0,0.0,0.0,3.0,1.0,2.0,1.0,100.0,0.0
227,79.0,197.0,14.0,88.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,0.0,29.0,0.0,0.0,87.0,4.0,2.0,1.0,100.0,0.0
228,87.0,216.0,7.0,96.0,17.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,20.0,0.0,0.0,3.0,1.0,1.0,0.0,50.0,0.0
229,80.0,187.0,5.0,68.0,32.0,0.0,0.0,100.0,7.0,8.0,34.0,4.0,20.0,5.0,5.0,30.0,5.0,1.0,0.0,70.0,0.0
230,77.0,97.0,7.0,37.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,1.0,50.0,1.0,1.0,50.0,4.0,3.0,0.0,100.0,1.0
231,83.0,464.0,5.0,94.0,14.0,0.0,0.0,100.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,50.0,1.0
232,86.0,128.0,11.0,33.0,5.0,0.0,0.0,100.0,7.0,8.0,5.0,0.0,44.0,0.0,0.0,1.0,3.0,1.0,0.0,67.0,0.0
233,60.0,187.0,10.0,69.0,14.0,0.0,0.0,94.0,4.0,6.0,14.0,1.0,33.0,1.0,1.0,22.0,3.0,1.0,1.0,67.0,1.0
234,72.0,174.0,7.0,80.0,38.0,0.0,0.0,89.0,6.0,6.0,39.0,2.0,35.0,2.0,2.0,21.0,3.0,2.0,1.0,38.0,1.0
235,74.0,178.0,10.0,94.0,14.0,1.0,1.0,93.0,6.0,5.0,15.0,1.0,40.0,1.0,1.0,1.0,2.0,2.0,1.0,100.0,0.0
236,88.0,137.0,4.0,70.0,17.0,0.0,0.0,100.0,7.0,8.0,17.0,1.0,29.0,0.0,0.0,1.0,1.0,2.0,0.0,75.0,1.0
237,64.0,92.0,5.0,39.0,22.0,1.0,1.0,81.0,3.0,3.0,23.0,3.0,45.0,2.0,2.0,32.0,4.0,3.0,1.0,73.0,0.0
238,62.0,141.0,6.0,75.0,11.0,0.0,0.0,100.0,7.0,8.0,17.0,1.0,0.0,0.0,0.0,51.0,3.0,2.0,0.0,67.0,1.0
239,70.0,158.0,7.0,49.0,9.0,1.0,1.0,83.0,4.0,3.0,10.0,1.0,25.0,0.0,0.0,16.0,0.0,1.0,0.0,57.0,1.0
240,88.0,207.0,5.0,93.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,2.0,33.0,3.0,3.0,7.0,3.0,1.0,0.0,43.0,1.0
241,85.0,261.0,6.0,95.0,13.0,0.0,0.0,100.0,7.0,8.0,14.0,2.0,17.0,0.0,0.0,22.0,4.0,2.0,0.0,67.0,1.0
242,57.0,132.0,4.0,30.0,6.0,1.0,0.0,80.0,4.0,5.0,8.0,1.0,32.0,9.0,9.0,39.0,5.0,2.0,1.0,73.0,1.0
243,67.0,197.0,16.0,84.0,16.0,0.0,0.0,96.0,6.0,6.0,17.0,0.0,14.0,0.0,0.0,58.0,6.0,1.0,2.0,100.0,1.0
244,84.0,187.0,15.0,71.0,14.0,0.0,0.0,100.0,7.0,8.0,16.0,0.0,33.0,0.0,0.0,2.0,1.0,1.0,0.0,67.0,0.0
245,63.0,128.0,6.0,48.0,19.0,0.0,0.0,96.0,6.0,6.0,20.0,4.0,30.0,1.0,1.0,36.0,6.0,2.0,2.0,100.0,1.0
246,83.0,266.0,7.0,74.0,26.0,0.0,0.0,100.0,7.0,8.0,28.0,1.0,27.0,0.0,0.0,21.0,2.0,3.0,0.0,45.0,0.0
247,75.0,181.0,5.0,76.0,25.0,0.0,0.0,100.0,7.0,8.0,24.0,3.0,36.0,0.0,0.0,51.0,2.0,2.0,1.0,67.0,0.0
248,72.0,175.0,22.0,96.0,15.0,0.0,0.0,84.0,6.0,6.0,15.0,0.0,50.0,0.0,0.0,23.0,2.0,1.0,0.0,100.0,1.0
249,84.0,207.0,1.0,70.0,49.0,0.0,0.0,100.0,7.0,8.0,49.0,5.0,25.0,7.0,7.0,11.0,4.0,5.0,0.0,71.0,0.0
250,71.0,190.0,12.0,78.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,0.0,50.0,0.0,0.0,67.0,6.0,2.0,1.0,92.0,1.0
251,66.0,199.0,2.0,65.0,47.0,0.0,0.0,100.0,7.0,8.0,49.0,2.0,24.0,1.0,1.0,43.0,3.0,2.0,1.0,47.0,0.0
252,73.0,148.0,2.0,68.0,34.0,0.0,0.0,100.0,7.0,8.0,36.0,5.0,48.0,0.0,0.0,27.0,4.0,3.0,1.0,56.0,1.0
253,70.0,187.0,14.0,89.0,23.0,0.0,0.0,95.0,6.0,6.0,23.0,0.0,24.0,1.0,1.0,76.0,5.0,2.0,2.0,64.0,0.0
254,85.0,135.0,2.0,56.0,14.0,0.0,0.0,100.0,7.0,8.0,14.0,2.0,58.0,2.0,2.0,0.0,1.0,4.0,0.0,55.0,0.0
255,69.0,169.0,14.0,64.0,23.0,1.0,1.0,78.0,4.0,3.0,24.0,0.0,33.0,1.0,1.0,16.0,3.0,1.0,0.0,67.0,0.0
256,77.0,186.0,3.0,83.0,36.0,0.0,0.0,100.0,7.0,8.0,36.0,3.0,19.0,2.0,2.0,35.0,3.0,1.0,1.0,56.0,1.0
257,78.0,141.0,22.0,91.0,14.0,0.0,0.0,100.0,7.0,8.0,14.0,0.0,38.0,0.0,0.0,36.0,1.0,2.0,1.0,80.0,0.0
258,81.0,172.0,3.0,66.0,20.0,0.0,0.0,100.0,7.0,8.0,22.0,5.0,43.0,2.0,2.0,20.0,2.0,2.0,0.0,67.0,0.0
259,82.0,187.0,2.0,70.0,15.0,0.0,0.0,100.0,7.0,8.0,16.0,1.0,18.0,1.0,1.0,4.0,2.0,1.0,0.0,15.0,0.0
260,77.0,177.0,2.0,74.0,21.0,0.0,0.0,100.0,7.0,8.0,21.0,2.0,29.0,0.0,0.0,60.0,5.0,1.0,1.0,71.0,1.0
261,84.0,199.0,2.0,90.0,19.0,0.0,0.0,100.0,6.0,6.0,19.0,1.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,50.0,0.0
262,71.0,158.0,4.0,94.0,24.0,0.0,0.0,100.0,7.0,8.0,24.0,2.0,31.0,0.0,0.0,54.0,4.0,2.0,2.0,71.0,1.0
263,86.0,140.0,3.0,79.0,10.0,0.0,0.0,100.0,7.0,8.0,10.0,1.0,50.0,1.0,1.0,13.0,0.0,1.0,1.0,22.0,0.0
264,76.0,132.0,13.0,65.0,16.0,1.0,0.0,100.0,7.0,8.0,20.0,0.0,16.0,0.0,0.0,5.0,2.0,2.0,1.0,83.0,0.0
265,61.0,181.0,48.0,80.0,21.0,0.0,0.0,92.0,4.0,6.0,21.0,0.0,55.0,0.0,0.0,40.0,5.0,2.0,2.0,75.0,1.0
266,78.0,159.0,3.0,82.0,24.0,0.0,0.0,100.0,7.0,8.0,25.0,4.0,31.0,0.0,0.0,25.0,4.0,4.0,0.0,73.0,1.0
267,86.0,187.0,6.0,70.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,7.0,32.0,0.0,0.0,5.0,3.0,2.0,0.0,64.0,0.0
268,74.0,446.0,1.0,111.0,27.0,0.0,0.0,97.0,6.0,6.0,29.0,3.0,27.0,1.0,1.0,24.0,6.0,4.0,2.0,64.0,1.0
269,71.0,152.0,17.0,69.0,28.0,0.0,0.0,100.0,7.0,8.0,28.0,0.0,33.0,1.0,1.0,22.0,3.0,1.0,1.0,59.0,0.0
270,85.0,127.0,8.0,59.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,2.0,31.0,0.0,0.0,4.0,2.0,2.0,0.0,57.0,1.0
271,86.0,456.0,9.0,71.0,24.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,15.0,2.0,2.0,3.0,2.0,2.0,0.0,57.0,0.0
272,63.0,153.0,2.0,48.0,15.0,0.0,0.0,100.0,7.0,8.0,16.0,4.0,41.0,4.0,4.0,46.0,12.0,3.0,5.0,64.0,0.0
273,84.0,188.0,25.0,116.0,23.0,0.0,0.0,100.0,7.0,8.0,24.0,0.0,25.0,0.0,0.0,1.0,2.0,1.0,0.0,54.0,1.0
274,81.0,207.0,3.0,97.0,25.0,0.0,0.0,100.0,7.0,8.0,26.0,3.0,20.0,2.0,2.0,0.0,3.0,2.0,0.0,50.0,0.0
275,86.0,137.0,1.0,73.0,19.0,0.0,0.0,100.0,7.0,8.0,22.0,3.0,24.0,0.0,0.0,6.0,4.0,1.0,0.0,65.0,1.0
276,84.0,367.0,12.0,111.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,0.0,33.0,0.0,0.0,2.0,4.0,2.0,1.0,50.0,1.0
277,80.0,187.0,4.0,49.0,30.0,0.0,0.0,96.0,6.0,6.0,34.0,1.0,27.0,1.0,1.0,4.0,2.0,3.0,0.0,53.0,1.0
278,67.0,179.0,11.0,82.0,36.0,0.0,0.0,100.0,6.0,7.0,39.0,2.0,26.0,0.0,0.0,12.0,7.0,1.0,3.0,33.0,0.0
279,82.0,169.0,3.0,65.0,24.0,1.0,0.0,96.0,6.0,6.0,26.0,2.0,30.0,3.0,3.0,28.0,10.0,3.0,1.0,62.0,1.0
280,63.0,161.0,2.0,60.0,21.0,0.0,0.0,85.0,4.0,6.0,24.0,3.0,29.0,4.0,4.0,43.0,2.0,2.0,1.0,100.0,1.0
281,88.0,438.0,9.0,89.0,6.0,0.0,0.0,100.0,7.0,8.0,7.0,1.0,33.0,1.0,1.0,2.0,2.0,2.0,0.0,80.0,1.0
282,73.0,179.0,3.0,72.0,4.0,0.0,0.0,91.0,6.0,5.0,4.0,1.0,50.0,1.0,1.0,11.0,5.0,2.0,1.0,100.0,0.0
283,86.0,187.0,13.0,79.0,30.0,0.0,0.0,100.0,7.0,8.0,31.0,0.0,21.0,0.0,0.0,35.0,5.0,1.0,0.0,62.0,1.0
284,90.0,177.0,1.0,88.0,13.0,0.0,0.0,100.0,7.0,8.0,13.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,1.0
285,79.0,174.0,6.0,74.0,12.0,0.0,0.0,100.0,7.0,8.0,12.0,2.0,67.0,1.0,1.0,15.0,3.0,1.0,0.0,43.0,1.0
286,77.0,113.0,6.0,58.0,25.0,0.0,0.0,100.0,7.0,8.0,25.0,1.0,35.0,1.0,1.0,32.0,1.0,2.0,0.0,33.0,1.0
287,56.0,183.0,12.0,87.0,34.0,0.0,0.0,95.0,4.0,6.0,36.0,0.0,22.0,0.0,0.0,53.0,2.0,2.0,1.0,92.0,0.0
288,72.0,224.0,12.0,81.0,36.0,0.0,0.0,100.0,7.0,8.0,37.0,0.0,17.0,0.0,0.0,31.0,6.0,2.0,1.0,83.0,0.0
289,74.0,203.0,7.0,82.0,39.0,0.0,0.0,100.0,7.0,8.0,42.0,3.0,55.0,1.0,1.0,55.0,9.0,2.0,3.0,56.0,0.0
290,64.0,190.0,10.0,91.0,8.0,0.0,0.0,100.0,7.0,8.0,9.0,0.0,35.0,1.0,1.0,60.0,6.0,2.0,1.0,67.0,0.0
291,62.0,206.0,2.0,71.0,17.0,0.0,0.0,81.0,4.0,6.0,19.0,1.0,34.0,1.0,0.0,0.0,6.0,1.0,1.0,70.0,1.0
292,66.0,183.0,2.0,86.0,41.0,0.0,0.0,95.0,6.0,6.0,39.0,4.0,50.0,2.0,2.0,39.0,4.0,1.0,1.0,67.0,1.0
293,70.0,177.0,9.0,70.0,19.0,1.0,0.0,86.0,6.0,2.0,21.0,2.0,46.0,0.0,0.0,54.0,4.0,3.0,2.0,63.0,0.0
294,82.0,151.0,7.0,67.0,20.0,0.0,0.0,95.0,6.0,6.0,20.0,1.0,35.0,0.0,0.0,12.0,4.0,1.0,0.0,67.0,0.0
295,83.0,194.0,5.0,86.0,30.0,0.0,0.0,100.0,7.0,8.0,33.0,2.0,23.0,0.0,0.0,8.0,6.0,2.0,0.0,38.0,1.0
296,84.0,194.0,13.0,94.0,17.0,0.0,0.0,100.0,7.0,8.0,19.0,0.0,30.0,0.0,0.0,0.0,3.0,1.0,0.0,45.0,1.0
297,69.0,391.0,7.0,90.0,29.0,0.0,0.0,100.0,7.0,8.0,32.0,2.0,66.0,0.0,0.0,59.0,14.0,6.0,4.0,82.0,1.0
298,73.0,199.0,1.0,95.0,12.0,2.0,2.0,86.0,6.0,2.0,14.0,1.0,24.0,0.0,0.0,49.0,2.0,1.0,1.0,33.0,0.0
299,88.0,163.0,12.0,69.0,13.0,0.0,0.0,100.0,7.0,8.0,13.0,0.0,18.0,0.0,0.0,4.0,2.0,1.0,0.0,33.0,1.0
300,76.0,140.0,8.0,76.0,22.0,0.0,0.0,100.0,7.0,8.0,23.0,1.0,30.0,1.0,1.0,70.0,1.0,2.0,1.0,100.0,1.0
301,84.0,170.0,9.0,90.0,25.0,0.0,0.0,100.0,7.0,8.0,25.0,1.0,33.0,0.0,0.0,36.0,1.0,2.0,1.0,70.0,0.0
302,83.0,132.0,3.0,57.0,8.0,0.0,0.0,100.0,7.0,8.0,10.0,1.0,50.0,1.0,1.0,0.0,3.0,3.0,0.0,67.0,0.0
303,92.0,117.0,3.0,54.0,21.0,0.0,0.0,100.0,7.0,8.0,22.0,2.0,22.0,1.0,1.0,0.0,3.0,2.0,0.0,67.0,1.0
304,75.0,187.0,3.0,91.0,19.0,0.0,0.0,88.0,4.0,6.0,21.0,2.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,0.0
305,86.0,188.0,11.0,97.0,18.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,17.0,0.0,0.0,21.0,1.0,1.0,0.0,40.0,0.0
306,63.0,165.0,9.0,49.0,18.0,0.0,0.0,93.0,4.0,6.0,18.0,2.0,38.0,1.0,1.0,41.0,5.0,2.0,1.0,88.0,0.0
307,63.0,154.0,1.0,64.0,26.0,0.0,0.0,100.0,7.0,8.0,27.0,3.0,12.0,1.0,1.0,58.0,4.0,2.0,3.0,83.0,1.0
308,84.0,183.0,3.0,80.0,4.0,0.0,0.0,100.0,7.0,8.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,1.0
309,77.0,214.0,20.0,92.0,19.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,18.0,0.0,0.0,1.0,2.0,1.0,1.0,55.0,1.0
310,77.0,196.0,15.0,95.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,36.0,0.0,0.0,30.0,2.0,2.0,1.0,33.0,1.0
311,80.0,263.0,9.0,97.0,26.0,0.0,0.0,100.0,7.0,8.0,27.0,1.0,48.0,2.0,2.0,33.0,2.0,4.0,0.0,67.0,1.0
312,85.0,176.0,2.0,74.0,29.0,0.0,0.0,100.0,7.0,8.0,27.0,1.0,14.0,1.0,1.0,2.0,3.0,1.0,0.0,29.0,1.0
313,90.0,170.0,7.0,71.0,30.0,0.0,0.0,100.0,7.0,8.0,29.0,1.0,29.0,0.0,0.0,2.0,1.0,2.0,0.0,25.0,0.0
314,78.0,190.0,4.0,79.0,11.0,0.0,0.0,83.0,6.0,6.0,11.0,3.0,44.0,2.0,2.0,30.0,2.0,3.0,1.0,78.0,0.0
